feature	pathway	gene_signature_definition
241	Oxidative phosphorylation PAO1	PA3929;PA3930
241	Sulfur metabolism PAO1	PA3937
242	Biotin metabolism PAO1	PA4389
242	Nicotinate and nicotinamide metabolism PAO1	PA0935
242	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
242	Glycine, serine and threonine metabolism PAO1	PA2413
242	Monobactam biosynthesis PAO1	PA2412
242	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA1806
242	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
242	Peptidoglycan biosynthesis PAO1	PA4415
242	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
242	Cysteine and methionine metabolism PAO1	PA2105
242	Zinc transport system	PA2409;PA2408;PA2407
242	Quorum sensing PAO1	PA3476;PA2570;PA4206;PA4207
242	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4228
243	Arginine biosynthesis PAO1	PA2828
243	Glycine, serine and threonine metabolism PAO1	PA5416;PA5379;PA2444;PA5415;PA5419;PA2445;PA5417;PA3710;PA5418
243	RNA degradation PAO1	PA3861
243	Valine, leucine and isoleucine degradation PAO1	PA0747;PA2013;PA2014;PA2000;PA1999;PA2012;PA3570;PA3569;PA2011
243	beta-Lactam resistance PAO1	PA3721;PA3719
243	Ribosome PAO1	PA3601;PA3600
243	Histidine metabolism PAO1	PA4448
243	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA5354;PA5353;PA5355
243	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208;PA4207
243	Styrene degradation PAO1	PA2009;PA3366
243	Folate biosynthesis PAO1	PA3914;PA2666
243	Glycine betaine/proline transport system	PA5376;PA3236
243	Quorum sensing PAO1	PA4206;PA1903;PA4211
243	Nitrogen metabolism PAO1	PA3876;PA3877
243	Glutathione metabolism PAO1	PA2813
243	ABC-2 type transport system	PA2812
243	Methane metabolism PAO1	PA5421;PA2555
243	Pantothenate and CoA biosynthesis PAO1	PA4729;PA0363
243	Sulfur metabolism PAO1	PA3445;PA3446
243	Glycerolipid metabolism PAO1	PA3582
244	Pyruvate metabolism PAO1	PA0494;PA5435;PA5436
244	Pentose phosphate pathway PAO1	PA2323;PA2321
244	Putative sorbitol/mannitol transport system	PA3187
244	beta-Lactam resistance PAO1	PA5471
244	Ribosome PAO1	PA3601;PA4264;PA3600
244	Bacterial chemotaxis PAO1	PA4310;PA4307
244	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375
244	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
244	Alanine, aspartate and glutamate metabolism PAO1	PA2828
244	D-Methionine transport system	PA3931
244	Ribosome, bacteria	PA4563
244	Putative ABC transport system	PA4064
244	Putative polar amino acid transport system	PA2204
244	Quorum sensing PAO1	PA4912
244	Purine metabolism PAO1	PA2961
244	Glutathione metabolism PAO1	PA4519
244	Phosphonate transport system	PA3313
244	Pyrimidine metabolism PAO1	PA5541
244	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249;PA5538
244	Sulfur metabolism PAO1	PA4443;PA3445;PA3442;PA3446;PA3937;PA3443;PA3935;PA0283;PA0281;PA2600;PA3444;PA3936;PA3938;PA4442
244	Glycolysis / Gluconeogenesis PAO1	PA3195
244	Iron complex transport system	PA2914;PA2913
245	Multidrug resistance, efflux pump MexPQ-OpmE	PA3523
245	Porphyrin and chlorophyll metabolism PAO1	PA1279
245	Histidine degradation, histidine => N-formiminoglutamate => glutamate	PA5100
245	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2015;PA2553;PA2013;PA2001;PA2014;PA2248;PA2000;PA2249;PA2250;PA1999;PA3570;PA3569;PA2011
245	Tyrosine metabolism PAO1	PA0870;PA2008;PA0865;PA2007;PA2009
245	Ribosome PAO1	PA3600
245	Bacterial chemotaxis PAO1	PA4309;PA1946
245	Propanoate metabolism PAO1	PA2555
245	Monobactam biosynthesis PAO1	PA2412
245	Glyoxylate and dicarboxylate metabolism PAO1	PA4812
245	Selenocompound metabolism PAO1	PA1927
245	Alanine, aspartate and glutamate metabolism PAO1	PA0782
245	Vancomycin resistance PAO1	PA5302
245	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA3120
245	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3155
245	Quorum sensing PAO1	PA4913
245	Purine metabolism PAO1	PA4443;PA3516;PA3517;PA4442
245	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
245	Phenylalanine metabolism PAO1	PA0872;PA5304;PA3366
245	Sulfur metabolism PAO1	PA3444
245	Glycerolipid metabolism PAO1	PA2862
245	Tryptophan metabolism PAO1	PA0447
246	Nicotinate and nicotinamide metabolism PAO1	PA1823;PA0195
246	Porphyrin and chlorophyll metabolism PAO1	PA3531;PA3977
246	Type II general secretion pathway	PA0679;PA0678
246	Denitrification, nitrate => nitrogen	PA1174
246	Iron(III) transport system	PA4687;PA5217
246	Valine, leucine and isoleucine degradation PAO1	PA3569
246	Arginine and proline metabolism PAO1	PA3366;PA1254
246	beta-Lactam resistance PAO1	PA0424
246	Bacterial chemotaxis PAO1	PA4290
246	Propanoate metabolism PAO1	PA0887
246	Monobactam biosynthesis PAO1	PA1010
246	Phosphonate and phosphinate metabolism PAO1	PA3377
246	Glycerophospholipid metabolism PAO1	PA3584;PA0844;PA4351
246	Alanine, aspartate and glutamate metabolism PAO1	PA5429
246	D-Methionine transport system	PA3931
246	Folate biosynthesis PAO1	PA3914
246	Amino sugar and nucleotide sugar metabolism PAO1	PA4068
246	Putative polar amino acid transport system	PA2204;PA1260;PA1256
246	Quorum sensing PAO1	PA2570
246	Purine metabolism PAO1	PA0935;PA0934
246	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
246	Citrate cycle (TCA cycle) PAO1	PA1586;PA1588;PA1589;PA1587;PA3416;PA1584;PA4470
246	Sulfur metabolism PAO1	PA4443;PA3445;PA3442;PA3446;PA3937;PA1838;PA3443;PA0283;PA0281;PA3444;PA3936;PA3938;PA4442
247	Arginine and proline metabolism PAO1	PA0897
247	beta-Lactam resistance PAO1	PA3719
247	Ribosome PAO1	PA3601;PA3600
247	Aminobenzoate degradation PAO1	PA2514
247	Glyoxylate and dicarboxylate metabolism PAO1	PA5353
247	Vitamin B6 metabolism PAO1	PA0773
247	Glycerophospholipid metabolism PAO1	PA2352
247	Cysteine and methionine metabolism PAO1	PA0546
247	Vancomycin resistance PAO1	PA0749
247	Quorum sensing PAO1	PA4276
247	ABC-2 type transport system	PA2811
247	Phenylalanine metabolism PAO1	PA0202;PA1628
247	Oxidative phosphorylation PAO1	PA2644
247	Methane metabolism PAO1	PA0836
247	Glycolysis / Gluconeogenesis PAO1	PA4748;PA5422
248	Arginine and proline metabolism PAO1	PA0895;PA0896;PA4773;PA4774
248	Putative sorbitol/mannitol transport system	PA3187
248	Tyrosine metabolism PAO1	PA2008;PA0865;PA2007;PA2009
248	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
248	beta-Lactam resistance PAO1	PA5471
248	Fructose and mannose metabolism PAO1	PA3562;PA3560;PA3561
248	Glyoxylate and dicarboxylate metabolism PAO1	PA1501
248	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
248	Cysteine and methionine metabolism PAO1	PA1927
248	Alanine, aspartate and glutamate metabolism PAO1	PA5429
248	Flagellar assembly PAO1	PA1092
248	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
248	Quorum sensing PAO1	PA4777;PA4207;PA4206;PA4776;PA0609
248	Purine metabolism PAO1	PA4443;PA1140
248	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3556;PA3552
248	Oxidative phosphorylation PAO1	PA1320
248	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3553;PA3557;PA1180
248	Sulfur metabolism PAO1	PA0280
248	Glycolysis / Gluconeogenesis PAO1	PA2323
249	One carbon pool by folate PAO1	PA5420;PA0350
249	Nicotinate and nicotinamide metabolism PAO1	PA0143
249	Glycine, serine and threonine metabolism PAO1	PA5372;PA5373;PA5415;PA5419;PA5417;PA5416;PA5418
249	beta-Lactam resistance PAO1	PA0958
249	Ribosome PAO1	PA4264
249	Flagellar assembly PAO1	PA1092
249	Vancomycin resistance PAO1	PA5302
249	Glycine betaine/proline transport system	PA5376;PA3236
249	Ribosome, bacteria	PA4568
249	Putative ABC transport system	PA4064
249	Caprolactam degradation PAO1	PA1525
249	Quorum sensing PAO1	PA3320;PA1637;PA3364
249	Glutathione metabolism PAO1	PA1287
249	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230
249	Phenylalanine metabolism PAO1	PA5304
249	Methane metabolism PAO1	PA5421
249	Sulfur metabolism PAO1	PA2105
249	Type III secretion system	PA1692
250	Valine, leucine and isoleucine degradation PAO1	PA0130;PA3418
250	beta-Lactam resistance PAO1	PA4109;PA4110
250	Ribosome PAO1	PA4260;PA4563;PA4271;PA4250
250	Cobalamin biosynthesis, cobinamide => cobalamin	PA1276
250	Bacterial chemotaxis PAO1	PA1930;PA0176;PA0179
250	Type VI secretion system	PA2365;PA2366
250	DNA replication PAO1	PA3642
250	Flagellar assembly PAO1	PA1094;PA1095;PA1092
250	Ribosome, bacteria	PA4932;PA5049;PA4272;PA3742
250	Putative ABC transport system	PA0072
250	Quorum sensing PAO1	PA3477
250	Nitrogen metabolism PAO1	PA1174;PA1173
250	Hemophore/metalloprotease transport system	PA1247
250	Phenylalanine metabolism PAO1	PA5304;PA3366
250	Sulfur relay system PAO1	PA2103
250	Pantothenate and CoA biosynthesis PAO1	PA1752
250	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3724;PA1249
250	Sulfur metabolism PAO1	PA2594;PA2105
251	Pentose phosphate pathway PAO1	PA3194;PA3183;PA3182
251	Gluconeogenesis, oxaloacetate => fructose-6P	PA3195
251	Arginine and proline metabolism PAO1	PA4773
251	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181
251	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0651
251	Benzoate degradation PAO1	PA0228;PA0230;PA2508
251	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
251	Glyoxylate and dicarboxylate metabolism PAO1	PA5420
251	Vitamin B6 metabolism PAO1	PA5516
251	Butanoate metabolism PAO1	PA0227;PA1999
251	Amino sugar and nucleotide sugar metabolism PAO1	PA4749
251	Ribosome, bacteria	PA2741
251	Putative ABC transport system	PA2857
251	Quorum sensing PAO1	PA4776;PA4777
251	NADH:quinone oxidoreductase, prokaryotes	PA2649
251	Chloroalkane and chloroalkene degradation PAO1	PA5421
251	Oxidative phosphorylation PAO1	PA2643
251	Lipopolysaccharide biosynthesis PAO1	PA3337
252	Pyruvate metabolism PAO1	PA4771
252	Degradation of aromatic compounds PAO1	PA2083
252	Putative sorbitol/mannitol transport system	PA3187
252	NitT/TauT family transport system	PA2295;PA2308;PA2599;PA2327;PA2294;PA2296;PA2329;PA2309;PA2307
252	Ribosome PAO1	PA3600
252	Glyoxylate and dicarboxylate metabolism PAO1	PA5420;PA5355
252	Thiamine metabolism PAO1	PA2062
252	Selenocompound metabolism PAO1	PA0849
252	Cysteine and methionine metabolism PAO1	PA0400;PA4773;PA0399;PA5025;PA4774
252	Alanine, aspartate and glutamate metabolism PAO1	PA2084
252	D-Methionine transport system	PA3931;PA2349;PA2350
252	Glycine betaine/proline transport system	PA5103
252	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
252	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA4192;PA2202;PA4195;PA4194
252	Quorum sensing PAO1	PA1070
252	Hemophore/metalloprotease transport system	PA1248
252	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3557
252	Chloroalkane and chloroalkene degradation PAO1	PA2086
252	Oxidative phosphorylation PAO1	PA1317
252	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3556;PA3552;PA3553
252	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA3935;PA2594;PA2310;PA3447;PA3938;PA0185;PA4442;PA3443;PA0281;PA3937;PA2356;PA1838;PA0280;PA0283;PA3444;PA2598;PA0193;PA3936;PA3448;PA0186;PA0282;PA3445;PA3449;PA0184;PA2357
253	Nicotinate and nicotinamide metabolism PAO1	PA1823
253	Degradation of aromatic compounds PAO1	PA4125
253	Arginine and proline metabolism PAO1	PA1421;PA4839
253	RNA degradation PAO1	PA2840
253	Benzoate degradation PAO1	PA0228
253	Histidine metabolism PAO1	PA5106
253	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
253	Styrene degradation PAO1	PA0227;PA0226
253	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
253	Nitrogen metabolism PAO1	PA3877
253	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555;PA3556
253	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA4123;PA4122
253	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3553;PA3557
253	Type III secretion system	PA1719;PA1691;PA1722;PA1701;PA1698;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
254	Pyruvate metabolism PAO1	PA4640
254	Glycine, serine and threonine metabolism PAO1	PA5373
254	beta-Lactam resistance PAO1	PA2020;PA2019;PA2018;PA5471
254	Cysteine and methionine metabolism PAO1	PA2104
254	Bacterial secretion system PAO1	PA3486
254	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092;PA1087
254	Fatty acid biosynthesis, initiation	PA5174
254	Quorum sensing PAO1	PA1003
254	Purine metabolism PAO1	PA1140
254	Nitrogen metabolism PAO1	PA1024
254	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555
254	Citrate cycle (TCA cycle) PAO1	PA5445
254	Sulfur metabolism PAO1	PA2105
255	Pyruvate metabolism PAO1	PA4771
255	Arginine biosynthesis PAO1	PA1337
255	Degradation of aromatic compounds PAO1	PA2507;PA2508
255	Arginine and proline metabolism PAO1	PA4774
255	Glycine, serine and threonine metabolism PAO1	PA5415;PA2446;PA2444
255	Denitrification, nitrate => nitrogen	PA3392
255	Tyrosine metabolism PAO1	PA2008;PA2009;PA4122;PA4125;PA2007;PA4123;PA4124;PA4121
255	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
255	Riboflavin metabolism PAO1	PA3446
255	Bacterial chemotaxis PAO1	PA4307
255	Monobactam biosynthesis PAO1	PA2412
255	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
255	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA2442
255	Cysteine and methionine metabolism PAO1	PA4773
255	Flagellar assembly PAO1	PA1095
255	Styrene degradation PAO1	PA0227
255	Butanoate metabolism PAO1	PA2011
255	Glutamate/aspartate transport system	PA1341;PA1340
255	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
255	Quorum sensing PAO1	PA4776;PA4777
255	Nitrogen metabolism PAO1	PA0524;PA0523
255	Phospholipid transport system	PA4455
255	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3556;PA1179;PA1180
255	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320;PA1321
255	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3552;PA3553;PA3557;PA3558
255	Cyanoamino acid metabolism PAO1	PA1338
256	One carbon pool by folate PAO1	PA5420
256	Glycine, serine and threonine metabolism PAO1	PA5379;PA5415;PA5419;PA5417;PA5416;PA0316;PA5418
256	Cytochrome c oxidase, cbb3-type	PA1856
256	Valine, leucine and isoleucine degradation PAO1	PA3569
256	Bacterial chemotaxis PAO1	PA4310;PA1646;PA1561;PA4309;PA3348;PA1463
256	Propanoate metabolism PAO1	PA0795
256	Glycerophospholipid metabolism PAO1	PA3584
256	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
256	Bacterial secretion system PAO1	PA1666
256	Flagellar assembly PAO1	PA1092
256	Vancomycin resistance PAO1	PA4410
256	Glycine betaine/proline transport system	PA3236
256	Ribosome, bacteria	PA3742
256	Putative polar amino acid transport system	PA5139
256	Quorum sensing PAO1	PA1905;PA0844;PA5568;PA4211
256	Purine metabolism PAO1	PA4443;PA4865
256	Glutathione metabolism PAO1	PA2025
256	Methane metabolism PAO1	PA3629;PA5421
256	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555;PA1179
256	Sulfur metabolism PAO1	PA2566
257	Pyruvate metabolism PAO1	PA4771
257	Pentose phosphate pathway PAO1	PA3183
257	Geraniol degradation PAO1	PA2893
257	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014;PA2012;PA2011
257	Glycine, serine and threonine metabolism PAO1	PA1326;PA3357
257	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3181;PA3182
257	Cytochrome c oxidase, cbb3-type	PA1557
257	Tyrosine metabolism PAO1	PA4122
257	Bacterial chemotaxis PAO1	PA1946
257	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
257	Phosphonate and phosphinate metabolism PAO1	PA3372;PA1310
257	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3366;PA2513
257	Glyoxylate and dicarboxylate metabolism PAO1	PA4810;PA4812
257	Glycerophospholipid metabolism PAO1	PA3584
257	Styrene degradation PAO1	PA2009
257	Phenazine biosynthesis PAO1	PA0997;PA0998
257	Amino sugar and nucleotide sugar metabolism PAO1	PA0596
257	Putative polar amino acid transport system	PA4193;PA4192
257	Quorum sensing PAO1	PA1001
257	Type VI secretion system	PA1669;PA2685
257	Glycerolipid metabolism PAO1	PA3579;PA3582
257	Glycolysis / Gluconeogenesis PAO1	PA3416;PA3193;PA3195
258	Pyruvate metabolism PAO1	PA4872;PA4733
258	Lysine biosynthesis PAO1	PA3666
258	Nicotinate and nicotinamide metabolism PAO1	PA1823
258	Pentose phosphate pathway PAO1	PA3373
258	Arginine and proline metabolism PAO1	PA4342
258	Type II general secretion pathway	PA2677
258	Iron(III) transport system	PA3538
258	Porphyrin and chlorophyll metabolism PAO1	PA4088
258	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5038
258	Riboflavin metabolism PAO1	PA5281
258	Tetrahydrofolate biosynthesis, GTP => THF	PA3438
258	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
258	DNA replication PAO1	PA3642
258	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA0480
258	Flagellar assembly PAO1	PA1443
258	Biosynthesis of unsaturated fatty acids PAO1	PA4089;PA2856
258	Purine metabolism PAO1	PA3217
258	Aminoacyl-tRNA biosynthesis PAO1	PA4484
258	ABC-2 type transport system	PA4037
258	Oxidative phosphorylation PAO1	PA1553
258	2-Oxocarboxylic acid metabolism PAO1	PA5390;PA3506
259	RNA degradation PAO1	PA3861
259	Porphyrin and chlorophyll metabolism PAO1	PA2904
259	beta-Lactam resistance PAO1	PA2019
259	NitT/TauT family transport system	PA3514
259	Bacterial chemotaxis PAO1	PA4500;PA1946
259	Glyoxylate and dicarboxylate metabolism PAO1	PA5508
259	Selenocompound metabolism PAO1	PA4443
259	Glycerophospholipid metabolism PAO1	PA2584;PA3651;PA3584
259	Peptidoglycan biosynthesis PAO1	PA4700
259	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
259	Cysteine and methionine metabolism PAO1	PA4773;PA4774;PA1927
259	Bacterial secretion system PAO1	PA3820
259	Flagellar assembly PAO1	PA1092
259	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
259	Spermidine/putrescine transport system	PA0206;PA0203
259	Quorum sensing PAO1	PA4206;PA4776;PA0602;PA5568;PA4777;PA4207
259	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0668
259	Glutathione metabolism PAO1	PA0164
259	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3556
259	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3552;PA3553
259	Taurine and hypotaurine metabolism PAO1	PA0193
260	Pyruvate metabolism PAO1	PA4640;PA5445
260	Nicotinate and nicotinamide metabolism PAO1	PA2991
260	Porphyrin and chlorophyll metabolism PAO1	PA2948;PA1923
260	Ribosome PAO1	PA3601;PA3600
260	Bacterial chemotaxis PAO1	PA4290
260	Propanoate metabolism PAO1	PA3568;PA0887;PA0879
260	Selenocompound metabolism PAO1	PA1927
260	Zinc transport system	PA2408
260	Folate biosynthesis PAO1	PA3914;PA3918;PA3870;PA3916;PA5539
260	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
260	Amino sugar and nucleotide sugar metabolism PAO1	PA3551
260	Putative ABC transport system	PA4065;PA4064
260	Quorum sensing PAO1	PA0999;PA0998;PA0997;PA1000;PA3364
260	Nitrogen metabolism PAO1	PA3876;PA3874;PA3875;PA3877;PA3872
260	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
260	Sulfur relay system PAO1	PA3917
260	Pyrimidine metabolism PAO1	PA5541
260	Oxidative phosphorylation PAO1	PA1320
260	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1180;PA1179;PA3552;PA5538;PA3553
260	Tryptophan metabolism PAO1	PA3366
261	Pentose and glucuronate interconversions PAO1	PA2217
261	Pyruvate metabolism PAO1	PA1984
261	Arginine and proline metabolism PAO1	PA0219
261	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3131
261	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA3659
261	Type II general secretion pathway	PA2674
261	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3165
261	Homologous recombination PAO1	PA3725
261	Bacterial chemotaxis PAO1	PA4310;PA4309
261	Vitamin B6 metabolism PAO1	PA2212;PA3735
261	Folate biosynthesis PAO1	PA0976
261	Spermidine/putrescine transport system	PA0206;PA0204;PA0203
261	Quorum sensing PAO1	PA0222
261	Purine metabolism PAO1	PA5176
261	Phosphonate transport system	PA3314
261	Sulfur relay system PAO1	PA2103
261	Microcin C transport system	PA2059
261	Sulfur metabolism PAO1	PA2566;PA2104;PA2105
262	Pyruvate metabolism PAO1	PA5435;PA4771;PA5436
262	Porphyrin and chlorophyll metabolism PAO1	PA0510
262	Denitrification, nitrate => nitrogen	PA3392;PA0519
262	Valine, leucine and isoleucine degradation PAO1	PA2014
262	Arginine and proline metabolism PAO1	PA4773;PA0293
262	Dipeptide transport system	PA4504;PA4502
262	Cysteine and methionine metabolism PAO1	PA1927
262	Phenazine biosynthesis PAO1	PA0997;PA1000
262	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
262	Putative polar amino acid transport system	PA5154
262	Quorum sensing PAO1	PA0999
262	Nitrogen metabolism PAO1	PA0524;PA0523
262	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3556
262	Oxidative phosphorylation PAO1	PA4133
262	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3552;PA3553
262	Sulfur metabolism PAO1	PA0518
262	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1701;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
263	Pyruvate metabolism PAO1	PA5445;PA1984;PA4771;PA2555
263	Multidrug resistance, efflux pump MexPQ-OpmE	PA3521;PA3522
263	Thiamine metabolism PAO1	PA4973
263	Nicotinate and nicotinamide metabolism PAO1	PA3088
263	Arginine and proline metabolism PAO1	PA1421;PA1254
263	Glycine, serine and threonine metabolism PAO1	PA2443
263	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2553;PA2013;PA2014;PA2248;PA2000;PA2250;PA1999;PA2012;PA0879
263	Tyrosine metabolism PAO1	PA2009
263	Aminobenzoate degradation PAO1	PA2513
263	Glyoxylate and dicarboxylate metabolism PAO1	PA2446;PA5415;PA2445;PA2442;PA2444;PA5508
263	Glycerophospholipid metabolism PAO1	PA3584;PA4024
263	Alanine, aspartate and glutamate metabolism PAO1	PA0782;PA0266;PA3516;PA3517;PA2253
263	Glutamate/aspartate transport system	PA1341;PA1342
263	Putative polar amino acid transport system	PA1260
263	Quorum sensing PAO1	PA1874;PA3476;PA0604;PA0605;PA0606;PA1072;PA0603;PA1073
263	Hemophore/metalloprotease transport system	PA1246
263	Phenylalanine metabolism PAO1	PA4980
263	Oxidative phosphorylation PAO1	PA1317;PA1318;PA4133;PA1856
263	Sulfur metabolism PAO1	PA4130
263	Glycerolipid metabolism PAO1	PA3579;PA3582
263	Cyanoamino acid metabolism PAO1	PA1338
264	Pyruvate metabolism PAO1	PA5445;PA1984;PA4152;PA4733
264	Porphyrin and chlorophyll metabolism PAO1	PA2947
264	Sulfate-sulfur assimilation	PA4130
264	Glycine, serine and threonine metabolism PAO1	PA1326;PA2445;PA2444
264	Tyrosine metabolism PAO1	PA2009
264	Arginine and proline metabolism PAO1	PA4908
264	Glycolysis / Gluconeogenesis PAO1	PA1982
264	Bacterial chemotaxis PAO1	PA4496;PA4633;PA4309;PA4520
264	Propanoate metabolism PAO1	PA3568
264	Type VI secretion system	PA2365
264	Histidine metabolism PAO1	PA5100;PA5098
264	Multidrug resistance, efflux pump TriABC-TolC	PA0157
264	Styrene degradation PAO1	PA2008;PA2007
264	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
264	Putative polar amino acid transport system	PA5153;PA5154;PA1260;PA5155
264	Quorum sensing PAO1	PA4910;PA4909;PA4912;PA4911;PA4913;PA0602;PA3478;PA3479
264	Oxidative phosphorylation PAO1	PA0106;PA1320;PA0108;PA0105;PA0107
264	Sulfur metabolism PAO1	PA4443
264	Glycerolipid metabolism PAO1	PA2862
264	Cyanoamino acid metabolism PAO1	PA1338
265	Pentose phosphate pathway PAO1	PA3194;PA2321;PA3183
265	Putative sorbitol/mannitol transport system	PA3187
265	Glycine, serine and threonine metabolism PAO1	PA5417
265	Valine, leucine and isoleucine degradation PAO1	PA3569
265	Propanoate metabolism PAO1	PA3568;PA0793
265	Glycerophospholipid metabolism PAO1	PA0347
265	Cysteine and methionine metabolism PAO1	PA4773
265	Zinc transport system	PA2409
265	Quorum sensing PAO1	PA4910;PA4909;PA4912;PA4911
265	Nitrogen metabolism PAO1	PA0524
265	Glutathione metabolism PAO1	PA3831
265	Chloroalkane and chloroalkene degradation PAO1	PA5421
265	Glycolysis / Gluconeogenesis PAO1	PA3629;PA1982;PA1984;PA4152
265	C5-Branched dibasic acid metabolism PAO1	PA4696
266	Arginine biosynthesis PAO1	PA4588
266	Porphyrin and chlorophyll metabolism PAO1	PA5523
266	Valine, leucine and isoleucine degradation PAO1	PA2013;PA2014;PA2011;PA2000
266	Tyrosine metabolism PAO1	PA2008
266	beta-Lactam resistance PAO1	PA3721
266	NitT/TauT family transport system	PA3514
266	Phosphonate and phosphinate metabolism PAO1	PA3372
266	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA5522;PA2446;PA2444
266	Glycerophospholipid metabolism PAO1	PA3584
266	Bacterial secretion system PAO1	PA1719;PA1666;PA1723
266	Putative polar amino acid transport system	PA1260;PA1256
266	Quorum sensing PAO1	PA3361
266	Base excision repair PAO1	PA0750
267	Valine, leucine and isoleucine degradation PAO1	PA2249;PA2250;PA2247;PA2248;PA3569
267	Glycolysis / Gluconeogenesis PAO1	PA3195
267	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
